symbol;name;start;end;period;id
MSA;MSA Safety Inc (MSA) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11099183
MSCC;Microsemi Corporation (MSCC) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11099126
MSCI;MSCI Inc (MSCI) Prices and Trading Volume;2007-11-15;2018-03-27;daily;11100107
MSEX;Middlesex Water Co. (MSEX) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11099141
MSFG;MainSource Financial Group Inc (MSFG) Prices and Trading Volume;1992-01-08;2018-03-27;daily;11098672
MSFT;Microsoft Corporation (MSFT) Prices and Trading Volume;1986-03-13;2018-03-27;daily;9775827
MSG;MSG Network Inc (MSG) Prices and Trading Volume;2010-01-25;2018-03-27;daily;11098646
MSI;Motorola Solutions Inc. (MSI) Prices and Trading Volume;1977-01-03;2018-03-27;daily;9775828
MSL;MidSouth Bancorp Inc. (MSL) Prices and Trading Volume;1993-04-26;2018-03-27;daily;11099146
MSM;MSC Industrial Direct Co. Inc. (MSM) Prices and Trading Volume;1995-12-15;2018-03-27;daily;11100102
MSTR;MicroStrategy Incorporated (MSTR) Prices and Trading Volume;1998-06-11;2018-03-27;daily;11099128
MTB;M & T Bank Corp (MTB) Prices and Trading Volume;1991-10-04;2018-03-27;daily;9775829
MTD;Mettler-Toledo International Inc. (MTD) Prices and Trading Volume;1997-11-14;2018-03-27;daily;11099088
MTDR;Matador Resources (MTDR) Prices and Trading Volume;2012-02-02;2018-03-27;daily;11098805
MTG;MGIC Investment Corp. (MTG) Prices and Trading Volume;1991-08-07;2018-03-27;daily;11099101
MTGE;American Capital Mortgage Investment Corp. (MTGE) Prices and Trading Volume;2011-08-04;2018-03-27;daily;11251319
MTH;Meritage Homes Corp. (MTH) Prices and Trading Volume;1988-12-16;2018-03-27;daily;11099034
MTN;Vail Resorts Inc. (MTN) Prices and Trading Volume;1997-02-04;2018-03-27;daily;11146174
MTRN;Materion Corp (MTRN) Prices and Trading Volume;1984-09-07;2018-03-27;daily;11098811
MTRX;Matrix Service Company (MTRX) Prices and Trading Volume;1992-02-26;2018-03-27;daily;11098815
MTSC;MTS Systems Corp. (MTSC) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11100246
MTSI;M/A-COM Technology Solutions Holdings Inc. (MTSI) Prices and Trading Volume;2012-03-15;2018-03-27;daily;11098614
MTW;Manitowoc Co. Inc. (MTW) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11098727
MTX;Minerals Technologies Inc. (MTX) Prices and Trading Volume;1992-10-26;2018-03-27;daily;11099192
MTZ;MasTec Inc. (MTZ) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11098800
MU;Micron Technology Inc. (MU) Prices and Trading Volume;1989-05-16;2018-03-27;daily;9775830
MUR;Murphy Oil Corp (MUR) Prices and Trading Volume;1983-04-06;2018-03-07;daily;9775831
MUSA;Murphy USA (MUSA) Prices and Trading Volume;2013-08-19;2018-03-27;daily;11100628
MVC;MVC Capital Inc (MVC) Prices and Trading Volume;2000-06-26;2018-03-27;daily;11100798
MVNR;Mavenir Systems Inc. (MVNR) Prices and Trading Volume;2013-11-07;2015-04-28;daily;11098826
MWA;Mueller Water Products (MWA) Prices and Trading Volume;2006-05-26;2018-03-27;daily;11100309
MWIV;MWI Veterinary Supply Inc (MWIV) Prices and Trading Volume;2005-08-03;2015-02-24;daily;11100800
MWV;Meadwestvaco Corporation (MWV) Prices and Trading Volume;1985-07-01;2015-07-01;daily;9775832
MWW;Monster Worldwide Inc. (MWW) Prices and Trading Volume;1996-12-13;2016-10-31;daily;11099564
MXIM;Maxim Integrated Products Inc. (MXIM) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11098837
MXL;MaxLinear (MXL) Prices and Trading Volume;2010-03-24;2018-03-27;daily;11098845
MXWL;Maxwell Technologies Inc. (MXWL) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11098848
MYCC;ClubCorp Holdings Inc (MYCC) Prices and Trading Volume;2013-09-20;2017-09-18;daily;11094221
MYE;Myers Industries Inc. (MYE) Prices and Trading Volume;1987-09-08;2018-03-27;daily;11100903
MYGN;Myriad Genetics Inc. (MYGN) Prices and Trading Volume;1995-10-06;2018-03-27;daily;11101088
MYL;Mylan NV (MYL) Prices and Trading Volume;1987-12-18;2018-03-27;daily;9775833
MYRG;MYR Group Inc. (MYRG) Prices and Trading Volume;2008-08-13;2018-03-27;daily;11101076
N;NetSuite (N) Prices and Trading Volume;2007-12-20;2016-11-07;daily;11103434
NADL;North Atlantic Drilling Ltd (NADL) Prices and Trading Volume;2014-01-29;2017-09-12;daily;11106652
NASB;NASB Financial Inc. (NASB) Prices and Trading Volume;1999-08-06;2015-03-06;daily;11101547
NAT;Nordic American Tankers Ltd (NAT) Prices and Trading Volume;1997-09-30;2018-03-27;daily;11106289
NATH;Nathan's Famous Inc. (NATH) Prices and Trading Volume;1993-02-26;2018-03-27;daily;11101551
NATI;National Instruments Corp. (NATI) Prices and Trading Volume;1995-03-14;2018-03-27;daily;11101924
NATL;National Interstate Corp (NATL) Prices and Trading Volume;2005-01-28;2016-11-10;daily;11101925
NATR;Nature's Sunshine Products Inc. (NATR) Prices and Trading Volume;2009-06-25;2018-03-27;daily;11102461
NAV;Navistar International (NAV) Prices and Trading Volume;1970-01-02;2018-03-27;daily;11102583
NAVB;Navidea Biopharmaceuticals (NAVB) Prices and Trading Volume;1992-11-16;2018-03-27;daily;11102508
NAVG;Navigators Group Inc. (NAVG) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11102530
NAVI;Navient Corp (NAVI) Prices and Trading Volume;2014-04-17;2018-03-27;daily;11632097
NBBC;NewBridge Bancorp (NBBC) Prices and Trading Volume;1990-03-26;2016-02-29;daily;11104634
NBHC;National Bank Holdings Corp (NBHC) Prices and Trading Volume;2012-09-20;2018-03-27;daily;11101707
NBIX;Neurocrine Biosciences Inc. (NBIX) Prices and Trading Volume;1996-05-23;2018-03-27;daily;11103524
NBL;Noble Energy Inc. (NBL) Prices and Trading Volume;1982-01-04;2018-03-27;daily;9775834
NBR;Nabors Industries Ltd. (NBR) Prices and Trading Volume;1991-02-28;2018-03-07;daily;9775835
NBTB;NBT Bancorp Inc. (NBTB) Prices and Trading Volume;1992-03-17;2018-03-27;daily;11101161
NC;NACCO Industries Inc. Cl A (NC) Prices and Trading Volume;1977-06-17;2018-03-27;daily;11101175
NCFT;Norcraft Cos. Inc (NCFT) Prices and Trading Volume;2013-11-07;2015-05-11;daily;11106285
NCI;Navigant Consulting Inc. (NCI) Prices and Trading Volume;1996-10-04;2018-03-27;daily;11102528
NCLH;Norwegian Cruise Line Holdings Ltd. (NCLH) Prices and Trading Volume;2013-01-18;2018-03-27;daily;11107754
NCMI;National CineMedia Inc (NCMI) Prices and Trading Volume;2007-02-08;2018-03-27;daily;11101774
NCR;NCR Corp. (NCR) Prices and Trading Volume;1996-12-11;2018-03-27;daily;11102714
NCS;NCI Building Systems Inc. (NCS) Prices and Trading Volume;1992-04-06;2018-03-27;daily;11102707
NDAQ;Nasdaq Inc (NDAQ) Prices and Trading Volume;2002-07-01;2018-03-27;daily;9775836
NDLS;Noodles & Company (NDLS) Prices and Trading Volume;2013-06-28;2018-03-27;daily;11106241
NDSN;Nordson Corp. (NDSN) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11106371
NE;Noble Corporation (NE) Prices and Trading Volume;1990-03-26;2018-03-07;daily;9775837
NEE;NextEra Energy Inc (NEE) Prices and Trading Volume;1983-06-10;2018-03-27;daily;9775838
NEM;Newmont Mining Corp. (Holding Co.) (NEM) Prices and Trading Volume;1983-04-06;2018-03-27;daily;9775839
NEO;NeoGenomics Inc. (NEO) Prices and Trading Volume;2004-03-16;2018-03-27;daily;11102928
NEOG;Neogen Corp. (NEOG) Prices and Trading Volume;1994-02-10;2018-03-27;daily;11102882
NEON;Neonode Inc. (NEON) Prices and Trading Volume;1992-03-03;2018-03-27;daily;11103022
NES;Nuverra Environmental Solution (NES) Prices and Trading Volume;2007-11-20;2018-03-27;daily;11109079
NEU;NewMarket Corp (NEU) Prices and Trading Volume;1985-08-06;2018-03-27;daily;11104755
NEWM;New Media Investment Group Inc (NEWM) Prices and Trading Volume;2014-02-04;2018-03-27;daily;11104232
NEWP;Newport Corporation (NEWP) Prices and Trading Volume;1990-03-26;2016-04-29;daily;11104845
NEWS;NewStar Financial Inc. (NEWS) Prices and Trading Volume;2006-12-14;2017-12-22;daily;11104963
NFBK;Northfield Bancorp Inc (DE) (NFBK) Prices and Trading Volume;2007-11-08;2018-03-27;daily;11107368
NFG;National Fuel Gas Co. (NJ) (NFG) Prices and Trading Volume;1987-09-01;2018-03-27;daily;11101807
NFLX;Netflix Inc. (NFLX) Prices and Trading Volume;2002-05-23;2018-03-27;daily;9775840
NFX;Newfield Exploration Co. (NFX) Prices and Trading Volume;1993-11-12;2018-03-27;daily;9775841
NGHC;National General Holdings Corp (NGHC) Prices and Trading Volume;2014-02-20;2018-03-27;daily;13693490
NGPC;NGP Capital Resources Company (NGPC) Prices and Trading Volume;2004-11-10;2014-10-01;daily;11105329
NGS;Natural Gas Services Group Inc. (NGS) Prices and Trading Volume;2002-10-22;2018-03-27;daily;11102335
NGVC;Natural Grocers by Vitamin Cottage Inc (NGVC) Prices and Trading Volume;2012-07-25;2018-03-27;daily;11102336
NHC;National Healthcare Corp. (NHC) Prices and Trading Volume;1987-01-20;2018-03-27;daily;11101853
NHI;National Health Investors Inc. (NHI) Prices and Trading Volume;1991-10-09;2018-03-27;daily;11251539
NI;NiSource Inc (NI) Prices and Trading Volume;1984-10-19;2018-03-27;daily;9775842
NICK;Nicholas Financial Inc (BC) (NICK) Prices and Trading Volume;1997-12-29;2018-03-27;daily;11105408
NIHD;NII Holdings Inc. (NIHD) Prices and Trading Volume;2015-07-09;2018-03-27;daily;11105501
NILE;Blue Nile Inc. (NILE) Prices and Trading Volume;2004-05-20;2017-02-16;daily;11077431
NJR;New Jersey Resources Corp (NJR) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11104187
NKE;NIKE Inc (NKE) Prices and Trading Volume;1980-12-02;2018-03-27;daily;9775843
NKSH;National Bankshares Inc. (VA) (NKSH) Prices and Trading Volume;1999-12-01;2018-03-27;daily;11101709
NKTR;Nektar Therapeutics (NKTR) Prices and Trading Volume;1994-05-03;2018-03-27;daily;11102789
NL;NL Industries Inc. (NL) Prices and Trading Volume;1983-04-06;2018-03-27;daily;11105824
NLS;Nautilus (NLS) Prices and Trading Volume;1999-05-05;2018-03-27;daily;11102471
NLSN;Nielsen Holdings PLC (NLSN) Prices and Trading Volume;2011-01-27;2018-03-27;daily;9775844
NLY;Annaly Capital Management Inc (NLY) Prices and Trading Volume;1997-10-08;2018-03-27;daily;11251327
NM;Navios Maritime Holdings Inc (NM) Prices and Trading Volume;2005-01-06;2018-03-27;daily;11102567
NMBL;Nimble Storage Inc (NMBL) Prices and Trading Volume;2013-12-13;2017-04-17;daily;11105564
NMFC;New Mountain Finance Corp (NMFC) Prices and Trading Volume;2011-05-20;2018-03-27;daily;11104235
NMIH;NMI Holdings Inc (NMIH) Prices and Trading Volume;2013-11-08;2018-03-27;daily;11105910
NMRX;Numerex Corp. (NMRX) Prices and Trading Volume;1994-03-04;2017-12-06;daily;11108769
NNA;Navios Maritime Acquisition Corp (NNA) Prices and Trading Volume;2008-07-07;2018-03-27;daily;11102547
NNBR;NN Inc (NNBR) Prices and Trading Volume;1994-03-15;2018-03-27;daily;11105922
NNI;Nelnet Inc (NNI) Prices and Trading Volume;2003-12-12;2018-03-27;daily;11102803
NNVC;NanoViricides Inc. (NNVC) Prices and Trading Volume;2005-10-26;2018-03-27;daily;11101543
NOC;Northrop Grumman Corp (NOC) Prices and Trading Volume;1981-12-31;2018-03-27;daily;9775845
NOG;Northern Oil And Gas (NOG) Prices and Trading Volume;2007-04-13;2018-03-27;daily;11107193
NOR;Noranda Aluminum Holding (NOR) Prices and Trading Volume;2010-05-14;2015-11-25;daily;11106279
NOV;National Oilwell Varco Inc (NOV) Prices and Trading Volume;1996-10-29;2018-03-27;daily;9775846
NOW;ServiceNow (NOW) Prices and Trading Volume;2012-06-29;2018-03-27;daily;11116999
NP;Neenah Paper Inc (NP) Prices and Trading Volume;2004-11-17;2018-03-27;daily;11102787
NPBC;National Penn Bancshares Inc (Boyertown Penn.) (NPBC) Prices and Trading Volume;1990-03-27;2016-04-01;daily;11102197
NPK;National Presto Industries Inc. (NPK) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11101992
NPO;EnPro Industries Inc (NPO) Prices and Trading Volume;2002-05-24;2018-03-27;daily;11095664
NPSP;NPS Pharmaceuticals Inc. (NPSP) Prices and Trading Volume;1994-05-26;2015-02-20;daily;11108429
NR;Newpark Resources Inc. (NR) Prices and Trading Volume;1991-09-26;2018-03-27;daily;11104821
NRG;NRG Energy Inc (NRG) Prices and Trading Volume;2003-12-02;2018-03-27;daily;9775847
NRIM;Northrim BancCorp Inc (NRIM) Prices and Trading Volume;1993-10-25;2018-03-27;daily;11107511
NSC;Norfolk Southern Corp. (NSC) Prices and Trading Volume;1982-06-02;2018-03-27;daily;9775848
NSIT;Insight Enterprises Inc. (NSIT) Prices and Trading Volume;1995-01-25;2018-03-27;daily;11097494
NSP;Insperity Inc (NSP) Prices and Trading Volume;1997-01-29;2018-03-27;daily;11097498
NSPH;Nanosphere Inc (NSPH) Prices and Trading Volume;2007-11-01;2016-06-30;daily;11101459
NSR;NeuStar Cl A (NSR) Prices and Trading Volume;2005-06-29;2017-08-07;daily;11103631
NSTG;NanoString Technologies Inc. (NSTG) Prices and Trading Volume;2013-06-26;2018-03-27;daily;11101493
NTAP;NetApp Inc. (NTAP) Prices and Trading Volume;1995-11-21;2018-03-27;daily;9775849
NTCT;NetScout Systems Inc. (NTCT) Prices and Trading Volume;1999-08-12;2018-03-27;daily;11103393
NTGR;NETGEAR Inc. (NTGR) Prices and Trading Volume;2003-07-31;2018-03-27;daily;11103291
NTK;Nortek Inc. (NTK) Prices and Trading Volume;2010-06-15;2016-08-30;daily;11106491
NTLS;NTELOS Holdings Corp (NTLS) Prices and Trading Volume;2006-02-09;2016-05-06;daily;11108535
NTRI;NutriSystem Inc (NTRI) Prices and Trading Volume;2000-03-30;2018-03-27;daily;11108964
NTRS;Northern Trust Corp. (NTRS) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775850
NU;Northeast Utilities (NU) Prices and Trading Volume;1984-08-29;2015-02-18;daily;9775851
NUAN;Nuance Communications Inc. (NUAN) Prices and Trading Volume;1995-12-11;2018-03-27;daily;11108689
NUE;Nucor Corp. (NUE) Prices and Trading Volume;1983-09-01;2018-03-27;daily;9775852
NUS;NU Skin Enterprises Inc. (NUS) Prices and Trading Volume;1996-11-22;2018-03-27;daily;11108681
NUTR;Nutraceutical International Corporation (NUTR) Prices and Trading Volume;1998-02-20;2017-08-22;daily;11108881
NUVA;NuVasive Inc. (NUVA) Prices and Trading Volume;2004-05-13;2018-03-27;daily;11109049
NVAX;Novavax Inc. (NVAX) Prices and Trading Volume;1995-12-13;2018-03-27;daily;11108232
NVDA;NVIDIA Corp (NVDA) Prices and Trading Volume;1999-01-22;2018-03-27;daily;9775853
NVEC;NVE Corp (NVEC) Prices and Trading Volume;1996-09-11;2018-03-27;daily;11109244
NVR;NVR Inc. (NVR) Prices and Trading Volume;1985-07-22;2018-03-27;daily;11109247
NWBI;Northwest Bancshares Inc. (MD) (NWBI) Prices and Trading Volume;1994-11-08;2018-03-27;daily;11107630
NWBO;Northwest Biotherapeutics Inc. (NWBO) Prices and Trading Volume;2001-12-14;2016-12-16;daily;11107690
NWE;Northwestern Corp. (NWE) Prices and Trading Volume;2007-12-28;2018-03-27;daily;11107743
NWHM;New Home Company Inc (NWHM) Prices and Trading Volume;2014-01-31;2018-03-27;daily;11104104
NWL;Newell Rubbermaid Inc. (NWL) Prices and Trading Volume;1984-07-19;2018-03-27;daily;9775854
NWLI;National Western Life Group Inc (NWLI) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11102229
NWN;Northwest Natural Gas Co. (NWN) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11107740
NWPX;Northwest Pipe Company (NWPX) Prices and Trading Volume;1995-11-30;2018-03-27;daily;11107741
NWS;News Corp (New) (NWS) Prices and Trading Volume;2013-06-19;2018-03-27;daily;11104962
NWSA;News Corp (New) (NWSA) Prices and Trading Volume;2013-06-19;2018-03-27;daily;9775855
NWY;New York & Co. Inc (NWY) Prices and Trading Volume;2004-10-07;2018-03-27;daily;11104385
NX;Quanex Building Products Corp (NX) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11116148
NXST;Nexstar Broadcasting Group Inc (NXST) Prices and Trading Volume;2003-11-25;2018-03-27;daily;11105139
NXTM;NxStage Medical Inc. (NXTM) Prices and Trading Volume;2005-10-27;2018-03-27;daily;11109428
NYCB;New York Community Bancorp Inc. (NYCB) Prices and Trading Volume;1993-11-23;2018-03-27;daily;11104454
NYLD;NRG Yield Inc (NYLD) Prices and Trading Volume;2013-07-17;2018-03-27;daily;11108473
NYMT;New York Mortgage Trust Inc (NYMT) Prices and Trading Volume;2004-07-26;2018-03-27;daily;11251546
NYNY;Empire Resorts Inc (NYNY) Prices and Trading Volume;1993-11-05;2018-03-27;daily;11095561
NYRT;New York REIT Inc (NYRT) Prices and Trading Volume;2014-04-15;2018-03-27;daily;13693509
NYT;New York Times Co. (NYT) Prices and Trading Volume;1973-05-03;2018-03-27;daily;11104533
O;Realty Income Corp. (O) Prices and Trading Volume;1994-10-18;2018-03-27;daily;11251570
OABC;OmniAmerican Bancorp Inc. (OABC) Prices and Trading Volume;2010-01-21;2014-12-17;daily;11111468
OAS;Oasis Petroleum (OAS) Prices and Trading Volume;2010-06-17;2018-03-27;daily;11109832
OB;OneBeacon Insurance Group Ltd (OB) Prices and Trading Volume;2006-11-09;2017-09-27;daily;11112024
OC;Owens Corning (OC) Prices and Trading Volume;2006-11-01;2018-03-27;daily;11114584
OCFC;OceanFirst Financial Corp (OCFC) Prices and Trading Volume;1996-07-03;2018-03-27;daily;11110075
OCLR;Oclaro Inc (OCLR) Prices and Trading Volume;2000-04-11;2018-03-27;daily;11110208
OCN;Ocwen Financial Corp. (OCN) Prices and Trading Volume;1996-09-25;2018-03-27;daily;11110280
OCR;Omnicare Inc. (OCR) Prices and Trading Volume;1987-12-30;2015-08-17;daily;11111469
ODC;Oil-Dri Corp. of America (ODC) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11110759
ODFL;Old Dominion Freight Line Inc. (ODFL) Prices and Trading Volume;1991-10-24;2018-03-27;daily;11110838
ODP;Office Depot Inc. (ODP) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11110454
OEH;Orient-Express Hotels Ltd. (OEH) Prices and Trading Volume;2000-08-03;2014-07-25;daily;11113479
OFC;Corporate Office Properties Trust (OFC) Prices and Trading Volume;1991-12-31;2018-03-27;daily;11251383
OFG;OFG Bancorp (OFG) Prices and Trading Volume;1990-03-28;2018-03-27;daily;11110521
OFIX;Orthofix International N.V. (OFIX) Prices and Trading Volume;1992-04-24;2018-03-27;daily;11113803
OFLX;Omega Flex Inc (OFLX) Prices and Trading Volume;2005-08-01;2018-03-27;daily;11111294
OGE;OGE Energy Corp. (OGE) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11110532
OGS;ONE Gas Inc (OGS) Prices and Trading Volume;2014-01-16;2018-03-27;daily;11111951
OHI;Omega Healthcare Investors Inc. (OHI) Prices and Trading Volume;1992-08-07;2018-03-27;daily;11251551
OI;Owens-Illinois Inc. (OI) Prices and Trading Volume;1991-12-11;2018-03-07;daily;9775856
OII;Oceaneering International Inc. (OII) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11110044
OIS;Oil States International Inc. (OIS) Prices and Trading Volume;2001-02-09;2018-03-27;daily;11110758
OKE;Oneok Inc. (OKE) Prices and Trading Volume;1985-07-01;2018-03-27;daily;9775857
OKSB;Southwest Bancorp Inc. (OK) (OKSB) Prices and Trading Volume;1993-12-17;2017-10-19;daily;11121845
OLBK;Old Line Bancshares Inc (OLBK) Prices and Trading Volume;2003-09-17;2018-03-27;daily;11110926
OLED;Universal Display Corporation (OLED) Prices and Trading Volume;1996-04-12;2018-03-27;daily;11146061
OLN;Olin Corp. (OLN) Prices and Trading Volume;1987-12-30;2018-03-27;daily;11111122
OLP;One Liberty Properties Inc. (OLP) Prices and Trading Volume;1992-03-17;2018-03-27;daily;11251553
OMC;Omnicom Group Inc. (OMC) Prices and Trading Volume;1990-03-26;2018-03-27;daily;9775858
OMCL;Omnicell Inc. (OMCL) Prices and Trading Volume;2001-08-09;2018-03-27;daily;11111513
OME;Omega Protein Corp. (OME) Prices and Trading Volume;1998-04-03;2017-12-19;daily;11111320
OMED;OncoMed Pharmaceuticals Inc. (OMED) Prices and Trading Volume;2013-07-18;2018-03-27;daily;11111879
OMER;Omeros Corporation (OMER) Prices and Trading Volume;2009-10-08;2018-03-27;daily;11111353
OMEX;Odyssey Marine Exploration Inc. (OMEX) Prices and Trading Volume;1999-10-26;2018-03-27;daily;11110423
OMG;OM Group, Inc. (OMG) Prices and Trading Volume;1993-10-14;2015-10-27;daily;11111202
OMI;Owens & Minor Inc. (OMI) Prices and Trading Volume;1988-12-16;2018-03-27;daily;11114542
ONB;Old National Bancorp (Evansville IN) (ONB) Prices and Trading Volume;1990-03-26;2018-03-27;daily;11111006
ONE;Higher One Holdings (ONE) Prices and Trading Volume;2010-06-17;2016-08-04;daily;11096976
